NOMBRE_SITIO,DBO_TOT,DQO_TOT,COLI_FEC,E_COLI,OD_%,SST,group
PUENTE DE LA CD. DE TULA DE ALLENDE (RT-2),66.72,238.4,2400,2400,13.2,32,2
PUENTE DE LA CD. DE TULA DE ALLENDE (RT-2),120.1,348.17,4600,4600,20.02,90,2
PUENTE DE LA CD. DE TULA DE ALLENDE (RT-2),60.61,232.66,1500,1500,44.7,408,2
PUENTE DE LA CD. DE TULA DE ALLENDE (RT-2),75.09,155.33,2100,2100,33.5,540,2
PUENTE DE VIGAS,53.41,249.31,4600,4600,25.91,320,2
PUENTE DIF SOLIS,38,117,430,430,14.5,21,2
PUENTE DIF SOLIS,10,98,600,90,64.4,36,2
PUENTE DIF SOLIS,23,71,930,930,88.9,72,2
PUENTE DIF SOLIS,38,63,11000,280,62.2,123,2
PUENTE DIF SOLIS,11.9,54.32,63000,52000,78.6,135.38,0
PUENTE DIF SOLIS,34,83,11000,4600,68,250,2
PUENTE DIF SOLIS,15,103,2100,2100,56.6,410,2
PUENTE EL CORCOVADO,10.1,55.75,12997,520,96.3,10,2
PUENTE EL CORCOVADO,25.7,37.35,663,31,99.8,10,2
PUENTE EL CORCOVADO,11.2,36.41,52,20,35.03,10.33,2
PUENTE EL CORCOVADO,9.76,42.4,6131,31,89.9,11.5,2
PUENTE EL CORCOVADO,3.1,42.61,8164,243,99.6,24.3,2
PUENTE EL CORCOVADO,3.3,26.78,9804,1198,99.3,65,2
PUENTE EL CORCOVADO,3.43,38.59,759,259,49.93,73,2
PUENTE EL FRIJOLAR,8,17,4600,4600,63.2,13,2
PUENTE EL FRIJOLAR,9,42,2400,2400,94,18,2
PUENTE EL FRIJOLAR,55,131,23,23,105.2,20,2
PUENTE EL FRIJOLAR,27,97,4600,930,16.7,28,2
PUENTE EL FRIJOLAR,139,278,30,30,84.2,28,2
PUENTE EL FRIJOLAR,118,602,90,90,22.8,30,2
PUENTE EL FRIJOLAR,15,72,930,430,95.5,34,2
PUENTE EL FRIJOLAR,10,75,230,230,100.1,34,2
PUENTE EL FRIJOLAR,15,42,11000,930,93.9,35,2
PUENTE EL FRIJOLAR,142,497,2400,430,30.1,40,2
PUENTE EL FRIJOLAR,13,39,30,30,88.3,40,2
PUENTE EL FRIJOLAR,26,70,930,930,95.8,40,2
PUENTE EL FRIJOLAR,7,46,7,7,88.5,43,2
PUENTE EL FRIJOLAR,16,304,75,75,47.1,47,2
PUENTE EL FRIJOLAR,12,45,4600,4600,85.7,64,2
PUENTE EL FRIJOLAR,70,124,1500,750,46.5,65,2
PUENTE EL GUAMUCHILITO,10.3,49.44,12033,11199,27.9,155,2
PUENTE EL ZAPOTE,2.1,26.62,200,90,38.3,11,2
PUENTE EL ZAPOTE,4.34,31.23,40,40,44,11,2
PUENTE EL ZAPOTE,17.04,55.56,30,30,38.5,12,2
PUENTE EL ZAPOTE,5.25,33.79,9,9,47.36,12,2
PUENTE EL ZAPOTE,11.4,27.25,930,930,64.9,12,2
PUENTE EL ZAPOTE,13.68,22.75,210,150,60,13,2
PUENTE EL ZAPOTE,6,10.75,210,210,81.7,13,2
PUENTE EL ZAPOTE,3.12,19.03,2400,2100,53.7,14,2
PUENTE EL ZAPOTE,2.1,21.47,1500,1500,60.2,16,2
PUENTE EL ZAPOTE,2.01,29.52,750,750,95.9,20,2
PUENTE EL ZAPOTE,13.14,23.72,430,150,63,22,2
PUENTE EL ZAPOTE,8.1,11.71,2400,2400,54.5,48,2
PUENTE ENTABLADERO (ESPINAL),2.7,42.88,11000,1565,97.4,44,2
PUENTE ENTABLADERO (ESPINAL),6,31.79,200,40,94.5,95,2
PUENTE ESPINAL,8.58,45,230,90,92.8,34,2
PUENTE ESPINAL,3.15,31.1,3255,72,71.1,300,2
PUENTE INTERNACIONAL CAMARGO,5.7,71.46,30,30,100.1,11,2
PUENTE INTERNACIONAL CAMARGO,6,16,23,23,137.2,19,2
PUENTE INTERNACIONAL CAMARGO,7.4,17,230,30,108.2,22,2
PUENTE INTERNACIONAL CAMARGO,7,37,230,90,101.3,24,2
PUENTE INTERNACIONAL CAMARGO,8,12,43,43,122.7,26,2
PUENTE INTERNACIONAL CAMARGO,9.3,31,230,90,102.6,27,2
PUENTE INTERNACIONAL CAMARGO,6,18,75,43,104.5,37,2
PUENTE INTERNACIONAL I NUEVO LAREDO,4.52,38.51,15,3,55.36,37,2
PUENTE INTERNACIONAL I NUEVO LAREDO,3.46,61.82,200,150,67.3,54,2
PUENTE INTERNACIONAL I NUEVO LAREDO,4.4,66.6,11000,62,67.7,70,2
PUENTE INTERNACIONAL I NUEVO LAREDO,4.4,87.64,240,15,78.8,70,2
PUENTE INTERNACIONAL I NUEVO LAREDO,3.79,20.66,24196,9208,80.2,84,0
PUENTE INTERNACIONAL MIGUEL ALEMAN,4.6,10.08,11000,11000,109.4,11,2
PUENTE INTERNACIONAL MIGUEL ALEMAN,2.89,12.56,1500,1500,92.1,15.7,2
PUENTE INTERNACIONAL MIGUEL ALEMAN,3.3,16,230,90,103.2,20,2
PUENTE INTERNACIONAL MIGUEL ALEMAN,7.4,52.78,4600,4600,102.3,23,2
PUENTE INTERNACIONAL MIGUEL ALEMAN,7,13,240,240,107.1,23,2
PUENTE INTERNACIONAL MIGUEL ALEMAN,7,20,240,240,98.2,39,2
PUENTE INTERNACIONAL PIEDRAS NEGRAS,2.76,31,40,40,102.5,11,2
PUENTE INTERNACIONAL PIEDRAS NEGRAS,4.17,16.8,40,40,80.3,15.67,2
PUENTE INTERNACIONAL PIEDRAS NEGRAS,3.24,12.7,40,40,100.6,21,2
PUENTE INTERNACIONAL PIEDRAS NEGRAS,7.81,15.57,4600,2400,96.9,24,2
PUENTE INTERNACIONAL PIEDRAS NEGRAS,2.1,13,90,40,100.9,56,2
PUENTE INTERNACIONAL PIEDRAS NEGRAS,8.5,30,2400,2400,121.2,100,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,4,12,11000,10,91.7,14,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,4.44,108.33,1100,1100,76.1,18,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,6.2,55.37,750,2,95,26,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,3.8,34.25,200,3,83.1,37,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,4.88,33.12,2100,2100,51,38,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,4.87,46.99,3255,10,81.03,38,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,3.15,24.95,930,280,65.3,40,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,3.34,85.14,2100,200,110.5,41,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,2.8,15.85,930,280,84.4,45,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,2.28,15.05,750,750,63.3,46,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,3.13,18.69,93,8,111.4,55,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,3.59,129.11,240,18,92.6,56,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,4.1,58.89,93,10,132.17,100,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,5.19,70.12,1100,47,94.56,102,2
PUENTE INTERNACIONAL VIEJO MATAMOROS.,3.52,19.84,11199,10,71.8,104,2
PUENTE INTERNACIONAL. (PUENTE ELOTA),7.8,29.92,26130,19040,73.1,213.33,0
PUENTE JONUTA,6.66,10.33,90,90,66.1,12,2
PUENTE JONUTA,9.8,11.71,140,140,80,20,2
PUENTE JONUTA,5.58,16.46,110,110,78.3,44,2
PUENTE JONUTA,5.3,59.5,1500,1500,78.9,46,2
PUENTE JONUTA,8.82,41.76,1500,1500,83,49,2
PUENTE JONUTA,2.85,24.75,230,230,69.12,52,2
PUENTE JONUTA,6.18,29.9,230,230,78.6,76,2
PUENTE JONUTA,23.53,28.6,230,230,62.5,100,2
PUENTE JONUTA,4.1,16.26,430,90,81.4,112,2
PUENTE JONUTA,14.16,108.44,40,40,60.3,172,2
PUENTE JONUTA,15.72,30.01,280,280,62.6,184,2
PUENTE JULIMES,2.68,17.424,8664,61,65.5,14.333,2
PUENTE JULIMES,6,55.44,1166,31,150,25,2
PUENTE JULIMES,2.73,29.52,4611,63,95.6,30.5,2
PUENTE JULIMES,2.2,28.266,3076,1211,85.7,49.5,2
PUENTE JULIMES,2.8,12.77,2359,85,146.2,64.4,2
PUENTE JULIMES,3.51,34.776,3076,85,105.03,85.5,2
PUENTE JULIMES,6.17,23.52,18720,980,94.4,125,0
PUENTE JULIMES,4.7,38.64,1379,195,85.17,150.5,2
PUENTE LA ALDEA,25,104,90,90,10.9,40,2
PUENTE LA ALDEA,64,149,11000,11000,58.39,48,2
PUENTE LA ALDEA,80,190,2100,200,13.5,80,2
PUENTE LA ALDEA,41,126,2400,2400,28.2,80,2
PUENTE LA ALDEA,20,51,2100,2100,39.6,80,2
PUENTE LA ANTIGUA,4.09,18.61,4600,2100,53.8,12,2
PUENTE LA ANTIGUA,3.667,16.8,110,110,76.3,14,2
PUENTE LA ANTIGUA,4.1,17.12,2100,750,57,18,2
PUENTE LA ANTIGUA,6.8,19.24,4600,4600,77.4,30,2
PUENTE LA ANTIGUA,5.17,27,2400,460,78.4,40,2
PUENTE LA ANTIGUA,6.5,34.73,24000,4600,56,45,0
PUENTE LA ANTIGUA,4.67,36,140,110,78,295,2
PUENTE LA FUNDICION,4.5,58.65,24196,12033,71.3,38.67,0
PUENTE LA FUNDICION,4.1,43.06,2100,4,78.2,110,2
PUENTE LA FUNDICION,7.16,25.44,54750,34480,99.1,302,0
PUENTE LA FUNDICION,3.7,61.88,2100,200,101,408,2
PUENTE LA FUNDICION,11.7,432.64,11000,11000,114.2,1084,2
PUENTE LA UNION,3.75,42.93,4600,1500,55.9,55,2
PUENTE LA UNION (ANTES RIO LA UNION),26,78.09,15531,199,104.57,28,2
PUENTE LA UNION (ANTES RIO LA UNION),8.58,52.86,4600,1500,65.8,82,2
PUENTE LA UNION (ANTES RIO LA UNION),4.8,22.14,11000,150,97.6,110,2
PUENTE LA UNION (ANTES RIO LA UNION),123.33,231.84,1100,460,85,252.5,2
PUENTE LAS FUENTES 5 POBLADOS,3.68,32.23,12997,1039,69.4,190,2
PUENTE LAS HORQUETAS,4.833,24.6,15,7,99,18,2
PUENTE LAS HORQUETAS,3.43,10.24,2400,2100,86.3,24,2
PUENTE LAS HORQUETAS,3.1,15,210,150,61,29,2
PUENTE LAS HORQUETAS,2.67,28.08,4600,2400,78.1,55,2
PUENTE LAS HORQUETAS,9.3,41.11,150,140,66,92,2
PUENTE LAS HORQUETAS,2.39,30.81,200,70,84.8,751.11,2
PUENTE LAS HORQUETAS,6.42,108.8,210,150,78,930,2
PUENTE LAS HORQUETAS,5.8,818.333,40,30,78,1826.667,2
PUENTE LAS HORQUETAS,6,119.52,14,11,73,1930,2
PUENTE LAS HORQUETAS,9,112.81,2100,11000,59,2525,2
PUENTE LAS HORQUETAS,8.7,96.73,24000,1500,70,5013.3,0
PUENTE LAS HORQUETAS,7.8,117.85,200,140,74.5,6390,2
PUENTE LIC. ROBERTO CAMACHO,5,38.78,15531,14136,70.5,13.5,0
PUENTE LIC. ROBERTO CAMACHO,2.43,37.224,12033,1019,86.8,37.143,2
PUENTE LIC. ROBERTO CAMACHO,20.3,43.37,72700,2110,87,38,0
PUENTE LIC. ROBERTO CAMACHO,13,37.98,11199,20,91.3,48.3,2
PUENTE LIC. ROBERTO CAMACHO,2.08,14.21,1529,1236,68.5,54,2
PUENTE LIC. ROBERTO CAMACHO,5.42,29.95,3654,1918,91.1,55,2
PUENTE LIC. ROBERTO CAMACHO,15.3,31.75,9208,2014,84.6,164.17,2
PUENTE LIMONCITO,2.57,19.58,2481,1223,56.4,21.25,2
PUENTE LIMONCITO,5.71,30.72,6131,109,126.7,21.33,2
PUENTE LIMONCITO,4.06,42.4656,5794,563,55.9,21.6667,2
PUENTE LIMONCITO,4.54,28.29,2046,231,118.4,23.5,2
PUENTE LIMONCITO,2.99,38.35,488,377,68.3,25.5,2
PUENTE LIMONCITO,4,22.624,259,185,87.4,26,2
PUENTE LIMONCITO,6.22,16.88,3873,216,96.9,26.43,2
PUENTE LIMONCITO,2.64,36.432,3076,213,72.1,28,2
PUENTE LIMONCITO,10.88,48.67,3654,213,131.8,29.09,2
PUENTE LIMONCITO,5.29,23.41,6488,106,116.2,30,2
PUENTE LIMONCITO,10.9,53.54,11720,740,104,31.3,2
PUENTE LIMONCITO,5.36,11.76,3873,933,85.3,36.25,2
PUENTE LIMONCITO,11.6,44.92,6131,350,107.8,50,2
PUENTE LIMONCITO,3.68,36.18,24196,331,77.8,56.25,0
PUENTE LIMONCITO,4.44,38.69,2851,84,147.5,61.25,2
PUENTE LIMONCITO,4.2,32.53,6131,2481,102.3,62,2
PUENTE LIMONCITO,5.38,32.54,4352,226,148.5,80,2
PUENTE LIMONCITO,10.4,16.46,24196,9208,57.9,165,0
PUENTE LOPEZ PORTILLO,3.14,11.73,19863,2987,70.9,142,0
PUENTE LOS ÍDOLOS,6.66,16.96,11199,10462,106.8,19,2
PUENTE LOS ÍDOLOS,6.12,22.57,3654,1467,109,78.82,2
PUENTE LOS ÍDOLOS,7.82,14.35,8664,988,94.4,85,2
PUENTE LOS ÍDOLOS,31.19,40.88,594,309,94.6,240,2
PUENTE LOS PERROS,4.4,16.53,4600,1500,100.4,14,2
PUENTE LOS PERROS,2.61,41.14,750,750,73.2,80,2
PUENTE LOS PESCADOS,4.3,25.54,1500,930,60,11,2
PUENTE LOS PESCADOS,2.96,44,1100,460,70.2,13,2
PUENTE LOS PESCADOS,4.4,31.2,20,15,99.5,13,2
PUENTE LOS PESCADOS,8,33.33,24000,24000,67.3,17,0
PUENTE LOS PESCADOS,2.25,13.46,280,210,71.3,22,2
PUENTE LOS PESCADOS,2.86,32.86,2100,1500,73.5,77.14,2
PUENTE LOS PESCADOS,6.67,102.52,4600,2400,53,208.89,2
PUENTE MADERO (RIO NUEVO),3.86,32.26,2400,2400,49.3,12,2
PUENTE MADERO (RIO NUEVO),2.86,32.08,11000,4600,58.1,15,2
PUENTE MADERO (RIO NUEVO),4.28,31.89,4600,4600,50.6,22,2
PUENTE MADERO (RIO NUEVO),4.6,30.34,2400,2400,54.8,23.64,2
PUENTE MADERO (RIO NUEVO),6.85,43.17,11000,4600,50.8,24,2
PUENTE MADERO (RIO NUEVO),3.14,34.65,4600,2400,53.6,26.15,2
PUENTE MADERO (RIO NUEVO),10.5,249,2400,2400,27.4,27,2
PUENTE MADERO (RIO NUEVO),8.25,36.46,11000,11000,83.4,32.14,2
PUENTE MADERO (RIO NUEVO),5.42,33,11000,930,71.4,32.5,2
PUENTE MADERO (RIO NUEVO),4.13,32.08,4600,4600,71.4,32.67,2
PUENTE MADERO (RIO NUEVO),4.76,35.33,11000,11000,64.53,33,2
PUENTE MADERO (RIO NUEVO),32.22,147.014,1100,150,59.3,34,2
PUENTE MADERO (RIO NUEVO),4.55,51,11000,2100,74.1,37,2
PUENTE MADERO (RIO NUEVO),6.87,32.83,230,230,56.8,43,2
PUENTE MADERO (RIO NUEVO),3.68,31,11000,1100,79.5,44,2
PUENTE MADERO (RIO NUEVO),7.99,33.99,430,430,68.7,60,2
PUENTE MADERO (RIO NUEVO),5.43,34,2400,2400,91.7,62,2
PUENTE MADERO (RIO NUEVO),41.4,97,4600,4600,52.7,62.5,2
PUENTE MADERO (RIO NUEVO),31.5,112,4600,4600,83.1,92.5,2
PUENTE MADERO (RIO NUEVO),36,48,430,430,70.1,202,2
PUENTE MANIALTEPEC,5,18.1,150,14,90,15,2
PUENTE MANIALTEPEC,3.4,32.42,11000,750,46,47,2
PUENTE MANIALTEPEC,3.087,31.762,210,210,73,52,2
PUENTE MANIALTEPEC,2.5,129.38,24000,11000,47.2,60,0
PUENTE MANIALTEPEC,4.7,45.19,930,230,50,65,2
PUENTE MANIALTEPEC,2.857,21.529,90,40,53,67,2
PUENTE MANIALTEPEC,20,69.42,24000,4600,53.2,77,0
PUENTE MANIALTEPEC,2.47,18.57,11000,4600,65,124,2
PUENTE MARILU,2.6,17.6,31,11,101.4,38,2
PUENTE MARQUELIA,2,15.58,24000,4600,75,25,0
PUENTE MARQUELIA,2.26,66.58,930,40,90.3,28,2
PUENTE MARQUELIA,4.67,30.36,11000,4600,85.7,94.29,2
PUENTE MARQUELIA,4.5,149.4,150,140,89,448,2
PUENTE MARQUELIA,3.4,50.92,24000,4600,65.7,592,0
PUENTE MARQUELIA,4.3,211.5,24000,2400,60,1870,0
PUENTE MARQUEZ,3.09,27.8,230,90,57.2,11,2
PUENTE MARQUEZ,4.55,85.77,1500,930,55.4,25,2
PUENTE MARQUEZ,11,37.04,430,230,45.1,48,2
PUENTE MARQUEZ,4.5,60.92,1500,930,66.1,61,2
PUENTE MARQUEZ,2.5,15.96,4600,930,60.5,71,2
PUENTE MARQUEZ,4,25.71,90,40,50.5,80,2
PUENTE MARQUEZ,2.22,56.14,4600,280,70.7,103.75,2
PUENTE MARQUEZ,3.33,12.14,11000,4600,60.7,109.86,2
PUENTE MARQUEZ,19.33,144.81,4600,2400,58.6,111.11,2
PUENTE MARQUEZ,14.5,41.31,24000,4600,65.2,194,0
PUENTE MARQUEZ,2.2,43.61,1500,280,57.3,353.06,2
PUENTE MARQUEZ,14.7,204,11000,2100,63.8,660,2
PUENTE MARQUEZ,10.3,11.59,24196,550,95.8,3090,0
PUENTE MARQUEZ,33,243,24000,11000,50,6650,0
PUENTE MARTINEZ,10.67,110,24000,4600,62,14,0
PUENTE MARTINEZ,2.26,29.04,90,40,77.3,27,2
PUENTE MARTINEZ,3.625,29.857,1200,930,75,31,2
PUENTE MARTINEZ,8.3,31.27,24000,4600,55,51,0
PUENTE MEDELLIN- EL TEJAR,7.8,23.65,2400,750,52,14,2
PUENTE MEDELLIN- EL TEJAR,2.33,19.81,2100,930,67.1,29,2
PUENTE MEDELLIN- EL TEJAR,2.17,24.19,11000,4600,49.7,32,2
PUENTE MEDELLIN- EL TEJAR,2.8,29.39,24000,11000,57,61,0
PUENTE MEDELLIN- EL TEJAR,3.6,53.65,24000,930,50,76,0
PUENTE MEDELLIN- EL TEJAR,2.7,32.04,1200,390,48,80,2
PUENTE MEDELLIN- EL TEJAR,5.33,89.28,2400,1100,70,356.67,2
PUENTE MELONES,9.38,62.57,1076,175,68.2,15,2
PUENTE MELONES,7.1,58.69,5755,301,100.4,15,2
PUENTE MELONES,5.37,27.146,882,132,120.9,16,2
PUENTE MELONES,7.08,31.24,6488,52,96.3,35.33,2
PUENTE MELONES,6.8,64,135,73,99.3,46.667,2
PUENTE MELONES,4.25,48.74,8164,52,98.6,53.57,2
PUENTE MELONES,3.83,47.9,19863,198,81.8,120,0
PUENTE MELONES,5.69,104.52,34330,1860,95.3,195,0
PUENTE MEZCALA,2.33,43,4600,2400,64,424.49,2
PUENTE MEZCALA,2,13.88,1500,930,52,521.88,2
PUENTE MEZCALA,2.8,69.01,11000,240,77.5,1140,2
PUENTE MEZCALA,8.67,91.8,1100,460,79,1300,2
PUENTE MEZCALA,4.8,249,90,70,86,1530,2
PUENTE MEZCALA,22.22,33.88,4600,210,56.6,6987.5,2
PUENTE MIGUEL ALEMAN (COYUCA DE CATALAN),14.25,48.72,2851,171,107.3,17.5,2
PUENTE MIGUEL ALEMAN (COYUCA DE CATALAN),2.71,22.6,150,90,60.3,21,2
PUENTE MIGUEL ALEMAN (COYUCA DE CATALAN),3.25,34.744,8664,5172,65.6,153.333,2
PUENTE MIGUEL ALEMAN (COYUCA DE CATALAN),8.09,50.9,4600,1500,54,244.23,2
PUENTE MIGUEL ALEMAN (COYUCA DE CATALAN),2.31,131,4600,750,49.5,394,2
PUENTE MIGUEL ALEMAN (COYUCA DE CATALAN),2,28.36,11000,2100,68.4,473.21,2
PUENTE MIGUEL ALEMAN (COYUCA DE CATALAN),2.03,46.79,2100,1500,47.5,535,2
PUENTE MIGUEL ALEMAN (COYUCA DE CATALAN),5.33,30.72,4600,2400,46.23,572,2
PUENTE MIGUEL ALEMAN (COYUCA DE CATALAN),28,36.22,2613,581,75.03,950,2
PUENTE MILPILLAS,2.32,11.92,150,140,89.3,25,2
PUENTE MILPILLAS,41.54,41.54,24000,2400,61,61,0
PUENTE MILPILLAS,2.5,388.333,24000,4600,69,590,0
PUENTE MILPILLAS,3.33,23.57,11000,4600,83.9,813.33,2
PUENTE MILPILLAS,125,225.12,2400,2400,85.8,1060,2
PUENTE MILPILLAS,3.9,67.42,24000,11000,61,1119,0
PUENTE MILPILLAS,3,16.31,24000,11000,75,1304,0
PUENTE MILPILLAS,4.8,93.58,280,200,62,1457.1,2
PUENTE MILPILLAS,2.42,15.75,11000,4600,94,1520,2
PUENTE MILPILLAS,100,438,9300,6400,100,2003.333,2
PUENTE MILPILLAS,5.8,338.64,1500,1200,87,2975,2
PUENTE MISANTLA,5.25,12.152,7,7,105,10,2
PUENTE MISANTLA,2.2,14.77,4600,2400,62,11,2
PUENTE MISANTLA,5.1,17.81,11000,1200,57,12,2
PUENTE MISANTLA,2.21,32.14,11000,1500,55.7,17,2
PUENTE MISANTLA,7.75,23.33,11000,4600,48,33,2
PUENTE MISANTLA,6.75,298.8,2400,1100,55,1853.33,2
PUENTE MULUMÍ,13.18,14.51,480,430,57,96,2
PUENTE NACIONAL,13.5,57.78,24000,11000,70.2,10,0
PUENTE NACIONAL,8.167,19.6,93,64,104.7,13,2
PUENTE NACIONAL,2.82,29.77,24000,11000,45,27,0
PUENTE NACIONAL,7.5,50.56,4600,2100,58,31,2
PUENTE NACIONAL,3.67,19.27,1500,280,56.7,33,2
PUENTE NACIONAL,20,53.1,43,11,89.9,43,2
PUENTE NACIONAL,2.2,35.89,24000,2400,57,44,0
PUENTE NACIONAL,4.33,27,240,210,72.7,55,2
PUENTE NACIONAL,2.39,13.72,2100,1500,38.4,69,2
PUENTE NACIONAL,27,64.619,210,210,100.5,150,2
PUENTE NACIONAL,3.5,55.89,24000,230,58,197.1,0
PUENTE NARANJILLO (ACTOPAN),15,28.96,24000,1500,13,11,0
PUENTE NARANJILLO (ACTOPAN),6.8,32.15,3,3,28.6,12,2
PUENTE NARANJILLO (ACTOPAN),2.22,33.48,1500,430,31,15,2
PUENTE NARANJILLO (ACTOPAN),120,234,24000,4600,53,15,0
PUENTE NARANJILLO (ACTOPAN),29,47.04,24000,24000,35,16,0
PUENTE NARANJILLO (ACTOPAN),100,209,24000,2400,29,17,0
PUENTE NARANJILLO (ACTOPAN),15.5,45.1,2400,1100,38.1,19,2
PUENTE NARANJILLO (ACTOPAN),6.571,13.328,39,20,84.9,25,2
PUENTE NARANJILLO (ACTOPAN),2.3,21.69,24000,11000,38.6,29,0
PUENTE NARANJILLO (ACTOPAN),3.1,118.27,24000,11000,50.2,60,0
PUENTE NARANJO,5.44,13.3416,4352,41,145.2,10,2
PUENTE NARANJO,26.3,28.28,497,110,106.5,10.8,2
PUENTE NARANJO,4,54.08,886,85,102.9,16,2
PUENTE NARANJO,2.88,18.952,15531,73,98.7,370,2
PUENTE NARANJO,7.32,64.9,155310,27550,90,1120,0
PUENTE NARANJO,19.3,51.92,198630,16160,95.1,1320,0
PUENTE NARANJO,5.46,272,111990,68670,87.2,1765,0
PUENTE NAUTLA,2.942,63.806,1500,150,88.3,14,2
PUENTE NAUTLA,4.62,17.59,8164,1842,62.5,45,2
PUENTE NEGRO,5.98,34.993,4352,211,98.8,16,2
PUENTE NEGRO,2.13,34.912,411,195,108.8,23,2
PUENTE NEGRO,4.43,12.48,24196,272,105.2,24.62,0
PUENTE NEGRO,4.67,15.96,5172,816,100.2,30.27,2
PUENTE NEGRO,2.6,21.11,2046,109,98.4,31.3,2
PUENTE NEGRO,2.6,63.82,448,148,116.4,38.1,2
PUENTE NEGRO,3.99,13.022,1607,131,102.8,46.25,2
PUENTE NEGRO,4.82,96.48,1835,443,101.3,66.25,2
PUENTE NEGRO,4.5,20.06,32550,20460,107.4,158,0
PUENTE NEGRO,10.79,18.68,12997,2187,82.1,175,2
PUENTE NEGRO,3.97,32.32,7701,670,76.3,210,2
PUENTE NEGRO,11.85,114.8,10462,5794,39.9,545,2
PUENTE NEXPA,2.32,18.64,11000,4600,50,14,2
PUENTE NEXPA,2.9,40.15,24000,4600,71.9,20,0
PUENTE NEXPA,3.2,49.77,200,150,64.2,32,2
PUENTE NEXPA,3.36,35,2400,1100,72,36,2
PUENTE NEXPA,8,54.04,150,40,75,36,2
PUENTE NEXPA,8,51.44,11000,4600,89.2,120,2
PUENTE NEXPA,11.3,87.81,24000,4600,60,157.5,0
PUENTE NUEVO COAHUILA,9.6,15.97,430,150,54.7,11,2
PUENTE NUEVO COAHUILA,12.59,58.07,390,390,42.7,16,2
PUENTE NUEVO COAHUILA,15.12,39.18,70,70,45.1,16,2
PUENTE NUEVO COAHUILA,12.06,44.04,30,30,48,32,2
PUENTE NUEVO COAHUILA,7.2,36.67,280,280,50.1,32,2
PUENTE OJINAGA,5.59,25.44,4106,30,109.6,11.05,2
PUENTE OJINAGA,3.2,10.06,93,93,64.3,20,2
PUENTE OJINAGA,3.4,30.25,23,14,49.4,68,2
PUENTE OJINAGA,5.49,62.58,3654,158,96.7,281.82,2
PUENTE OJINAGA,5,34.72,20460,100,102.1,833.33,0
PUENTE OTAPA,6.78,35.9,1314,95,47.1,11.84,2
PUENTE OTAPA,2.1,125.66,11000,7,79.8,12,2
PUENTE OTAPA,4.15,13.7,5475,269,100.3,12.5,2
PUENTE OTAPA,7.1,35.48,44,15,79.3,14,2
PUENTE OTAPA,2.1,19.08,750,430,87.3,16,2
PUENTE OTAPA,4.3,47.67,4106,108,98.8,17,2
PUENTE OTAPA,3.3,20.97,110,4,82.3,22,2
PUENTE OTAPA,3.2,11.57,1100,7,81,24,2
PUENTE OTAPA,4.4,16.34,4600,4600,81.3,44,2
PUENTE OTAPA,3.6,30.01,150,43,85.4,110,2
PUENTE PABLO TORRES BURGOS,4.11,39.6,240,240,32.7,12,2
PUENTE PABLO TORRES BURGOS,3.69,36.86,23,23,91.17,12,2
PUENTE PABLO TORRES BURGOS,18.42,41.66,40,40,49.9,16,2
PUENTE PABLO TORRES BURGOS,12.15,27.59,90,90,64.1,16,2
PUENTE PABLO TORRES BURGOS,13.53,22.26,2400,150,66.3,16,2
PUENTE PABLO TORRES BURGOS,13.13,50.46,640,640,99.1,16,2
PUENTE PABLO TORRES BURGOS,16.8,35.48,30,30,49.8,26,2
PUENTE PABLO TORRES BURGOS,5.4,26.2,640,640,65,28,2
PUENTE PALOS BLANCOS,3.43,35.71,930,230,72.4,11,2
PUENTE PALOS BLANCOS,23.4,51.2,610,100,82.9,45,2
PUENTE PALOS BLANCOS,35,88.47,460,28,115.87,60,2
PUENTE PALOS BLANCOS,3.05,48.25,750,430,63,75,2
PUENTE PALOS BLANCOS,5.5,370,210,200,69,1380,2
PUENTE PAPAGAYO,2.11,26.54,2400,2100,83.4,11,2
PUENTE PAPAGAYO,37,99.25,2400,28,99,65,2
PUENTE PAPAGAYO,4.05,25.04,11000,4600,86.4,111.67,2
PUENTE PAPAGAYO,3.83,201.6,240,150,79,249,2
PUENTE PAPAGAYO,2.5,147.04,24000,430,62,276,0
PUENTE PAPAGAYO,7.33,282.88,1100,460,79,705,2
PUENTE PAPAGAYO,32,271.667,40,30,79,963.333,2
PUENTE PAPAGAYO,4.33,69.94,4600,2400,98.3,1131.75,2
PUENTE PAPAGAYO,2.7,32.46,24000,11000,63.2,1486.7,0
PUENTE PAPAGAYO,18.7,47.12,4600,2100,57,2640,2
PUENTE PAPAGAYO,6.8,37.5,1500,430,64,4355,2
